datadate,ticker,conm,act,at,capx,ceq,che,cogs,csho,dlc,dlcch,dltis,dltr,dltt,dp,dpact,dv,emp,epsfx,ib,intan,invch,invt,lct,lt,niadj,oancf,oiadp,ppent,pstk,pstkl,pstkr,sale,seq,txditc,xint,xrd,xsga,mkvalt,prcc_f,sic
2013-12-31,BSX,BOSTON SCIENTIFIC CORP,3011.0,16571.0,245.0,6539.0,217.0,2108.0,1322.296,3.0,,1780.0,1790.0,4237.0,689.0,2124.0,0.0,23.0,-0.09,-121.0,11643.0,-7.0,897.0,1824.0,10032.0,-121.0,1082.0,907.0,1546.0,0.0,0.0,0.0,7143.0,6539.0,1402.0,254.0,914.0,3439.0,15893.9979,12.02,3845
2014-12-31,BSX,BOSTON SCIENTIFIC CORP,3606.0,17042.0,259.0,6457.0,587.0,2059.0,1327.452,403.0,,810.0,810.0,3859.0,725.0,2339.0,0.0,24.0,-0.09,-119.0,11504.0,-81.0,946.0,2846.0,10585.0,-119.0,1269.0,1056.0,1507.0,0.0,0.0,0.0,7380.0,6457.0,1214.0,216.0,905.0,3540.0,17588.739,13.25,3845
2015-12-31,BSX,BOSTON SCIENTIFIC CORP,3471.0,18133.0,247.0,6320.0,319.0,1967.0,1346.648,3.0,,3145.0,1715.0,5674.0,766.0,2572.0,0.0,25.0,-0.18,-239.0,12667.0,3.0,1016.0,2430.0,11813.0,-239.0,600.0,1175.0,1490.0,0.0,0.0,0.0,7477.0,6320.0,735.0,235.0,885.0,3569.0,24832.1891,18.44,3845
2016-12-31,BSX,BOSTON SCIENTIFIC CORP,3239.0,18096.0,376.0,6733.0,439.0,2156.0,1362.105,64.0,,630.0,820.0,5420.0,810.0,2735.0,0.0,27.0,0.25,347.0,12561.0,40.0,955.0,3587.0,11363.0,347.0,972.0,1476.0,1630.0,0.0,0.0,0.0,8386.0,6733.0,18.0,233.0,927.0,3944.0,29462.3312,21.63,3845
2017-12-31,BSX,BOSTON SCIENTIFIC CORP,3822.0,19042.0,319.0,7012.0,991.0,2314.0,1373.497,1801.0,1183.0,2156.0,3216.0,3815.0,837.0,2928.0,0.0,29.0,0.08,104.0,12835.0,-107.0,1078.0,5654.0,12030.0,104.0,1426.0,1693.0,1697.0,0.0,0.0,0.0,9048.0,7012.0,191.0,229.0,997.0,4204.0,34048.9906,24.79,3845
2018-12-31,BSX,BOSTON SCIENTIFIC CORP,4003.0,20999.0,316.0,8726.0,801.0,2498.0,1384.582,2252.0,1020.0,1556.0,1171.0,4803.0,895.0,2958.0,0.0,32.0,1.19,1671.0,14282.0,-83.0,1166.0,5260.0,12273.0,1671.0,310.0,1906.0,1782.0,0.0,0.0,0.0,9823.0,8726.0,328.0,241.0,1113.0,4524.0,48931.1279,35.34,3845
2019-12-31,BSX,BOSTON SCIENTIFIC CORP,4699.0,30565.0,461.0,13877.0,563.0,2719.0,1394.923,1483.0,-875.0,7229.0,3560.0,8868.0,1010.0,3090.0,0.0,36.0,3.33,4700.0,18062.0,-290.0,1579.0,4866.0,16688.0,4700.0,1836.0,2070.0,2415.0,0.0,0.0,0.0,10735.0,13877.0,595.0,473.0,1174.0,4936.0,63078.4181,45.22,3845
2020-12-31,BSX,BOSTON SCIENTIFIC CORP,6694.0,30777.0,376.0,15326.0,1942.0,2969.0,1416.622,83.0,-1419.0,3598.0,3179.0,9531.0,1123.0,3224.0,28.0,38.0,-0.08,-82.0,15868.0,-65.0,1351.0,3681.0,15451.0,-115.0,1508.0,1128.0,2542.0,0.0,0.0,0.0,9913.0,15326.0,330.0,361.0,1362.0,4693.0,50927.5609,35.95,3845
2009-09-30,DHI,D R HORTON INC,,6756.6,6.2,2259.6,2012.5,3513.0,317.481,308.4,,487.5,956.2,2968.9,25.7,157.4,47.5,2.926,-1.72,-545.3,15.9,708.3,3918.6,,4488.2,-545.3,1141.2,-471.8,57.8,0.0,0.0,0.0,3668.0,2259.6,0.0,198.3,,601.1,3622.4582,11.41,1531
2010-09-30,DHI,D R HORTON INC,,5938.6,19.2,2613.2,1660.7,3610.4,318.823,296.4,,17.8,1019.9,1875.4,17.2,150.8,47.7,3.214,0.77,245.1,15.9,111.8,3716.1,,3315.7,245.1,709.4,183.4,60.5,0.0,0.0,0.0,4410.2,2613.2,0.0,175.1,,599.2,3545.3118,11.12,1531
2011-09-30,DHI,D R HORTON INC,,5358.4,16.3,2620.6,1079.3,3003.4,316.043,122.3,,30.0,519.3,1582.3,19.9,129.2,47.8,3.01,0.23,71.8,15.9,-114.8,3758.4,,2734.9,71.8,14.9,66.8,57.6,0.0,0.0,0.0,3646.4,2620.6,0.0,131.6,,556.3,2857.0287,9.04,1531
2012-09-30,DHI,D R HORTON INC,,7248.2,33.6,3592.1,1304.9,3473.6,320.892,363.7,,765.9,17.5,2129.4,18.8,121.6,47.8,3.477,2.77,956.3,38.9,-697.6,4545.5,,3653.5,956.3,-298.1,257.6,111.3,0.0,0.0,0.0,4364.2,3592.1,,124.1,,614.2,6618.3975,20.625,1531
2013-09-30,DHI,D R HORTON INC,,8856.4,58.0,4058.5,1014.3,4831.2,322.944,1030.8,,1307.9,345.1,2478.2,22.3,127.2,60.2,4.609,1.33,462.7,38.9,-2100.7,6634.9,,4795.0,462.7,-1231.1,650.0,150.8,0.0,0.0,0.0,6269.8,4058.5,,172.8,,766.3,6274.8019,19.43,1531
2014-09-30,DHI,D R HORTON INC,,10202.5,100.2,5115.8,671.8,6232.0,364.587,522.4,,1427.6,796.9,3160.4,36.6,141.1,48.6,5.621,1.5,533.5,94.8,-1513.6,8236.1,,5082.8,533.5,-661.4,801.1,242.4,0.0,0.0,0.0,8035.1,5115.8,,185.8,,965.4,7481.3252,20.52,1531
2015-09-30,DHI,D R HORTON INC,,11151.0,56.1,5894.3,1393.5,8485.4,368.647,1026.5,,1590.7,1456.2,2785.0,50.3,166.9,91.6,6.23,2.03,750.7,87.2,-243.6,8517.1,,5255.6,750.7,700.4,1114.8,194.0,0.0,0.0,0.0,10836.5,5894.3,,169.2,,1186.0,10823.4759,29.36,1531
2016-09-30,DHI,D R HORTON INC,,11558.9,86.1,6792.5,1312.7,9451.8,372.923,831.6,,0.0,549.7,2439.7,50.8,195.5,118.7,6.976,2.36,886.3,80.0,-518.9,9161.9,,4765.9,886.3,618.0,1348.0,252.3,0.0,0.0,0.0,12170.9,6792.5,0.0,152.3,,1320.3,11262.2746,30.2,1531
2017-09-30,DHI,D R HORTON INC,,12184.6,157.3,7747.1,1017.1,10993.4,374.986,829.6,,835.0,1245.3,2042.0,49.4,226.2,149.6,7.735,2.74,1038.4,80.0,-879.1,10052.0,,4437.0,1038.4,435.1,1591.1,377.0,0.0,0.0,0.0,14105.5,7747.1,0.0,129.3,,1471.6,14973.191,39.93,1531
2018-09-30,DHI,D R HORTON INC,,14114.6,138.3,8984.4,1506.0,12315.4,376.262,1100.0,,2381.2,2181.7,2103.5,58.2,244.7,188.4,8.437,3.81,1460.3,109.2,-1265.4,11592.5,,4955.7,1460.3,545.2,2038.0,440.3,0.0,0.0,0.0,16083.1,8984.4,0.0,125.4,,1671.5,15870.7312,42.18,1531
2019-09-30,DHI,D R HORTON INC,,15606.6,224.1,10020.9,1514.0,13654.8,368.431,1605.3,251.2,2528.2,2686.1,1794.1,66.1,260.9,223.4,8.916,4.29,1618.5,163.5,-867.4,12898.3,,5311.5,1618.5,892.1,2057.1,497.7,0.0,0.0,0.0,17610.5,10020.9,0.0,140.2,,1832.5,19419.998,52.71,1531
2020-09-30,DHI,D R HORTON INC,,18912.3,286.8,11840.0,3040.1,15303.8,364.0,1578.7,243.7,2346.1,1682.9,2741.6,69.4,284.4,256.0,9.716,6.41,2373.7,180.6,-1520.5,14419.8,,6790.8,2373.7,1421.6,2915.1,718.4,0.0,0.0,0.0,20336.1,11840.0,0.0,153.3,,2047.8,27529.32,75.63,1531
2009-07-31,INTU,INTUIT INC,1967.862,4826.329,182.452,2555.799,1347.02,444.297,322.766,0.0,,0.0,0.0,998.184,274.673,812.782,0.0,7.8,1.35,447.041,2119.136,0.0,0.0,1083.829,2268.979,447.041,812.364,682.06,528.949,0.0,0.0,0.0,3182.537,2555.799,0.0,51.184,566.232,1781.507,9586.1502,29.7,7372
2010-07-31,INTU,INTUIT INC,2295.0,5198.0,130.0,2821.0,1622.0,439.0,313.861,0.0,0.0,0.0,0.0,998.0,256.0,882.0,0.0,7.7,1.66,539.0,2170.0,0.0,0.0,1221.0,2377.0,574.0,998.0,863.0,510.0,0.0,0.0,0.0,3455.0,2821.0,0.0,61.0,573.0,1897.0,12475.9748,39.75,7372
2011-07-31,INTU,INTUIT INC,2254.0,5110.0,213.0,2616.0,1421.0,474.0,300.597,500.0,0.0,0.0,0.0,499.0,241.0,963.0,0.0,8.0,2.0,634.0,2066.0,0.0,0.0,1805.0,2494.0,634.0,1013.0,1037.0,561.0,0.0,0.0,0.0,3851.0,2616.0,0.0,60.0,634.0,2099.0,14037.8799,46.7,7372
2012-07-31,INTU,INTUIT INC,1523.0,4684.0,186.0,2744.0,744.0,557.0,295.289,0.0,-500.0,0.0,0.0,499.0,242.0,925.0,178.0,8.5,2.52,767.0,2413.0,0.0,0.0,1265.0,1940.0,792.0,1246.0,1197.0,567.0,0.0,0.0,0.0,4151.0,2744.0,0.0,50.0,669.0,2155.0,17132.6678,58.02,7372
2013-07-31,INTU,INTUIT INC,2396.0,5486.0,195.0,3531.0,1661.0,380.0,299.503,0.0,0.0,0.0,0.0,499.0,232.0,945.0,203.0,8.0,2.72,823.0,1395.0,0.0,0.0,1280.0,1955.0,858.0,1366.0,1233.0,555.0,0.0,0.0,0.0,4171.0,3531.0,6.0,30.0,685.0,2326.0,19144.2318,63.92,7372
2014-07-31,INTU,INTUIT INC,2621.0,5201.0,186.0,3078.0,1914.0,491.0,284.95,0.0,0.0,0.0,0.0,499.0,197.0,987.0,220.0,8.0,2.96,861.0,1834.0,0.0,0.0,1421.0,2123.0,907.0,1446.0,1314.0,606.0,0.0,0.0,0.0,4506.0,3078.0,61.0,31.0,758.0,2504.0,23357.3515,81.97,7372
2015-07-31,INTU,INTUIT INC,2560.0,4968.0,261.0,2332.0,1697.0,506.0,277.706,0.0,0.0,0.0,0.0,500.0,231.0,1061.0,283.0,7.7,1.45,413.0,1353.0,0.0,0.0,1744.0,2636.0,365.0,1504.0,857.0,682.0,0.0,0.0,0.0,4192.0,2332.0,50.0,27.0,798.0,2598.0,29372.9636,105.77,7372
2016-07-31,INTU,INTUIT INC,1614.0,4250.0,522.0,1161.0,1080.0,526.0,257.853,512.0,,500.0,0.0,488.0,238.0,1209.0,318.0,7.9,3.04,806.0,1326.0,0.0,0.0,2251.0,3089.0,979.0,1401.0,1242.0,1031.0,0.0,0.0,0.0,4694.0,1161.0,7.0,35.0,881.0,2688.0,28619.1045,110.99,7372
2017-07-31,INTU,INTUIT INC,1415.0,4068.0,230.0,1354.0,777.0,575.0,255.668,50.0,,0.0,512.0,438.0,236.0,1389.0,353.0,8.2,3.72,971.0,1317.0,0.0,0.0,1944.0,2714.0,971.0,1599.0,1395.0,1030.0,0.0,0.0,0.0,5177.0,1354.0,7.0,31.0,998.0,2971.0,35080.2063,137.21,7372
2018-07-31,INTU,INTUIT INC,2404.0,5178.0,124.0,2354.0,1716.0,730.0,258.616,50.0,,0.0,50.0,388.0,253.0,1382.0,407.0,8.9,4.64,1211.0,1672.0,0.0,0.0,2116.0,2824.0,1211.0,2112.0,1578.0,812.0,0.0,0.0,0.0,5964.0,2354.0,7.0,20.0,1186.0,3403.0,52819.7318,204.24,7372
2019-07-31,INTU,INTUIT INC,3594.0,6283.0,155.0,3749.0,2740.0,948.0,260.18,50.0,0.0,48.0,50.0,386.0,225.0,1381.0,501.0,9.4,5.89,1557.0,1709.0,0.0,0.0,1966.0,2534.0,1557.0,2324.0,1855.0,780.0,0.0,0.0,0.0,6784.0,3749.0,37.0,15.0,1233.0,3756.0,72150.5158,277.31,7372
2020-07-31,INTU,INTUIT INC,7980.0,10931.0,137.0,5106.0,7050.0,1166.0,261.74,1384.0,1000.0,1983.0,50.0,2252.0,218.0,1294.0,561.0,10.6,6.92,1826.0,1682.0,0.0,0.0,3529.0,5825.0,1826.0,2414.0,2215.0,960.0,0.0,0.0,0.0,7649.0,5106.0,2.0,14.0,1392.0,4050.0,80189.2838,306.37,7372
2009-08-31,COST,COSTCO WHOLESALE CORP,10337.0,21979.0,1250.0,10018.0,3727.0,61607.0,435.974,97.0,-108.0,0.0,6.0,2206.0,728.0,4423.0,296.0,142.0,2.47,1086.0,71.0,-394.0,5405.0,9281.0,11875.0,1086.0,2092.0,1811.0,10900.0,0.0,0.0,0.0,71449.0,10018.0,174.0,116.0,0.0,7303.0,22225.9545,50.98,5399
2010-08-31,COST,COSTCO WHOLESALE CORP,11708.0,23815.0,1055.0,10829.0,4749.0,67200.0,433.51,28.0,8.0,0.0,84.0,2308.0,795.0,5046.0,338.0,147.0,2.92,1303.0,71.0,-213.0,5638.0,10063.0,12885.0,1303.0,2780.0,2075.0,11314.0,0.0,0.0,0.0,77946.0,10829.0,244.0,122.0,0.0,7876.0,24493.315,56.5,5399
2011-08-31,COST,COSTCO WHOLESALE CORP,13706.0,26761.0,1290.0,12002.0,5613.0,76884.0,434.266,903.0,-26.0,0.0,0.0,1419.0,855.0,5936.0,389.0,164.0,3.3,1462.0,74.0,-642.0,6638.0,12050.0,14188.0,1462.0,3198.0,2439.0,12432.0,0.0,0.0,0.0,88915.0,12002.0,387.0,125.0,0.0,8737.0,34107.2516,78.54,5399
2012-08-31,COST,COSTCO WHOLESALE CORP,13526.0,27140.0,1480.0,12361.0,4854.0,85915.0,432.35,3.0,0.0,130.0,900.0,1562.0,908.0,6585.0,446.0,174.0,3.89,1709.0,66.0,-490.0,7096.0,12260.0,14622.0,1709.0,3057.0,2776.0,12961.0,0.0,0.0,0.0,99137.0,12361.0,412.0,105.0,0.0,9538.0,42314.0945,97.87,5399
2013-08-31,COST,COSTCO WHOLESALE CORP,15840.0,30283.0,2083.0,10833.0,6124.0,91002.0,436.839,40.0,39.0,3717.0,0.0,5190.0,946.0,7141.0,3560.0,184.0,4.63,2039.0,63.0,-898.0,7894.0,13257.0,19271.0,2039.0,3437.0,3053.0,13881.0,0.0,0.0,0.0,105156.0,10833.0,450.0,99.0,0.0,10155.0,48869.1789,111.87,5399
2014-08-31,COST,COSTCO WHOLESALE CORP,17588.0,33024.0,1993.0,12303.0,7315.0,97429.0,437.683,7.0,-35.0,117.0,0.0,5279.0,1029.0,7845.0,584.0,195.0,4.65,2058.0,,-563.0,8456.0,14412.0,20509.0,2058.0,3984.0,3220.0,14830.0,0.0,0.0,0.0,112640.0,12303.0,429.0,113.0,0.0,10962.0,52994.6576,121.08,5399
2015-08-31,COST,COSTCO WHOLESALE CORP,17299.0,33440.0,2393.0,10617.0,6419.0,99938.0,437.952,1293.0,,1125.0,0.0,5150.0,1127.0,8263.0,2865.0,205.0,5.37,2377.0,0.0,-890.0,8908.0,16540.0,22597.0,2377.0,4285.0,3624.0,15401.0,0.0,0.0,0.0,116199.0,10617.0,462.0,124.0,0.0,11510.0,61335.1776,140.05,5399
2016-08-31,COST,COSTCO WHOLESALE CORP,15218.0,33163.0,2649.0,12079.0,4729.0,101646.0,437.524,1110.0,,185.0,1288.0,4425.0,1255.0,9124.0,746.0,218.0,5.33,2350.0,0.0,-25.0,8969.0,15575.0,20831.0,2350.0,3292.0,3672.0,17043.0,0.0,0.0,0.0,118719.0,12079.0,297.0,133.0,0.0,12146.0,70918.2652,162.09,5399
2017-08-31,COST,COSTCO WHOLESALE CORP,17317.0,36347.0,2502.0,10778.0,5779.0,110563.0,437.204,93.0,,3782.0,2200.0,6946.0,1370.0,10180.0,3904.0,231.0,6.08,2679.0,0.0,-894.0,9834.0,17495.0,25268.0,2679.0,6726.0,4060.0,18161.0,0.0,0.0,0.0,129025.0,10778.0,312.0,134.0,0.0,13032.0,68527.355,156.74,5399
2018-08-31,COST,COSTCO WHOLESALE CORP,20289.0,40830.0,2969.0,12799.0,7259.0,121715.0,438.189,97.0,,0.0,86.0,6877.0,1437.0,11033.0,689.0,245.0,7.09,3134.0,0.0,-1313.0,11040.0,19926.0,27727.0,3134.0,5774.0,4480.0,19681.0,0.0,0.0,0.0,141576.0,12799.0,317.0,159.0,0.0,13944.0,102155.0016,233.13,5399
2019-08-31,COST,COSTCO WHOLESALE CORP,23485.0,45400.0,2998.0,15243.0,9444.0,131394.0,439.625,1725.0,,298.0,89.0,5519.0,1492.0,11736.0,1038.0,254.0,8.26,3659.0,0.0,-536.0,11395.0,23237.0,29816.0,3659.0,6356.0,4860.0,20890.0,0.0,0.0,0.0,152703.0,15243.0,543.0,150.0,0.0,14957.0,129583.865,294.76,5399
2020-08-31,COST,COSTCO WHOLESALE CORP,28120.0,55556.0,2810.0,18284.0,13305.0,143186.0,441.255,357.0,,3992.0,3200.0,10729.0,1645.0,12896.0,1479.0,273.0,9.02,4002.0,988.0,-791.0,12242.0,24844.0,36851.0,4002.0,8861.0,5939.0,25187.0,0.0,0.0,0.0,166761.0,18284.0,665.0,160.0,0.0,15991.0,153406.7133,347.66,5399
2009-12-31,EMN,EASTMAN CHEMICAL CO,1735.0,5515.0,310.0,1513.0,793.0,3721.0,72.385,6.0,,251.0,101.0,1604.0,273.0,5415.0,128.0,10.0,1.85,136.0,358.0,100.0,531.0,800.0,4002.0,136.0,758.0,517.0,3110.0,0.0,0.0,0.0,5047.0,1513.0,258.0,99.0,137.0,536.0,4360.4724,60.24,2800
2010-12-31,EMN,EASTMAN CHEMICAL CO,2047.0,5986.0,243.0,1627.0,516.0,4122.0,70.672,6.0,,498.0,620.0,1598.0,246.0,5063.0,127.0,10.0,5.75,425.0,488.0,-160.0,619.0,1070.0,4359.0,438.0,575.0,891.0,2845.0,0.0,0.0,0.0,5842.0,1627.0,284.0,108.0,152.0,583.0,5942.1018,84.08,2800
2011-12-31,EMN,EASTMAN CHEMICAL CO,2302.0,6184.0,457.0,1870.0,777.0,5265.0,136.915,153.0,,1.0,2.0,1445.0,273.0,5276.0,136.0,10.0,4.59,657.0,527.0,-156.0,779.0,1114.0,4314.0,696.0,625.0,1017.0,3107.0,0.0,0.0,0.0,7178.0,1870.0,210.0,92.0,158.0,623.0,5347.8999,39.06,2800
2012-12-31,EMN,EASTMAN CHEMICAL CO,2594.0,11619.0,465.0,2943.0,249.0,5902.0,153.895,4.0,,3511.0,1867.0,4779.0,359.0,5500.0,192.0,13.5,2.92,436.0,4510.0,38.0,1260.0,1364.0,8591.0,437.0,1128.0,1043.0,4181.0,0.0,0.0,0.0,8102.0,2943.0,91.0,143.0,198.0,798.0,10472.5548,68.05,2800
2013-12-31,EMN,EASTMAN CHEMICAL CO,2840.0,11845.0,483.0,3796.0,237.0,6210.0,152.416,0.0,,575.0,1105.0,4254.0,432.0,5668.0,140.0,14.0,7.44,1165.0,4417.0,-6.0,1264.0,1470.0,7970.0,1165.0,1297.0,1888.0,4290.0,0.0,0.0,0.0,9350.0,3796.0,496.0,190.0,193.0,820.0,12299.9712,80.7,2800
2014-12-31,EMN,EASTMAN CHEMICAL CO,3173.0,16072.0,593.0,3510.0,214.0,6830.0,148.597,301.0,,3565.0,315.0,7248.0,452.0,5939.0,210.0,15.0,4.95,749.0,7405.0,-61.0,1509.0,2022.0,12482.0,751.0,1408.0,1309.0,5087.0,0.0,0.0,0.0,9527.0,3510.0,946.0,210.0,227.0,936.0,11272.5684,75.86,2800
2015-12-31,EMN,EASTMAN CHEMICAL CO,2878.0,15611.0,652.0,3941.0,293.0,6491.0,147.762,431.0,,445.0,950.0,6608.0,570.0,6104.0,238.0,15.0,5.66,848.0,7176.0,-26.0,1479.0,2056.0,11590.0,848.0,1612.0,1602.0,5130.0,0.0,0.0,0.0,9648.0,3941.0,928.0,286.0,251.0,985.0,9975.4126,67.51,2800
2016-12-31,EMN,EASTMAN CHEMICAL CO,2866.0,15457.0,626.0,4532.0,181.0,6080.0,146.439,283.0,,1848.0,2276.0,6311.0,578.0,6423.0,272.0,14.0,5.75,854.0,6930.0,54.0,1404.0,1795.0,10849.0,854.0,1385.0,1437.0,5276.0,0.0,0.0,0.0,9008.0,4532.0,1206.0,288.0,219.0,913.0,11013.6772,75.21,2800
2017-12-31,EMN,EASTMAN CHEMICAL CO,3143.0,15999.0,649.0,5403.0,191.0,6399.0,142.916,393.0,,675.0,1044.0,6147.0,584.0,6763.0,296.0,14.0,9.47,1384.0,6900.0,-71.0,1509.0,1982.0,10519.0,1384.0,1657.0,1652.0,5607.0,0.0,0.0,0.0,9549.0,5403.0,893.0,251.0,215.0,914.0,13239.7382,92.64,2800
2018-12-31,EMN,EASTMAN CHEMICAL CO,3365.0,15995.0,528.0,5803.0,226.0,7089.0,139.727,243.0,,1604.0,1920.0,5925.0,601.0,7131.0,318.0,14.5,7.56,1080.0,6652.0,-224.0,1583.0,1851.0,10117.0,1080.0,1543.0,1512.0,5600.0,0.0,0.0,0.0,10151.0,5803.0,884.0,242.0,235.0,949.0,10215.441,73.11,2800
2019-12-31,EMN,EASTMAN CHEMICAL CO,3321.0,16008.0,425.0,5958.0,204.0,6429.0,135.942,226.0,-70.0,460.0,760.0,5752.0,610.0,7333.0,343.0,14.5,5.48,759.0,6442.0,-80.0,1662.0,1789.0,9976.0,759.0,1504.0,1309.0,5768.0,0.0,0.0,0.0,9273.0,5958.0,915.0,225.0,234.0,925.0,10774.7629,79.26,2800
2020-12-31,EMN,EASTMAN CHEMICAL CO,3541.0,16083.0,383.0,6023.0,564.0,5925.0,135.811,405.0,,249.0,556.0,5392.0,565.0,7982.0,358.0,14.5,3.5,478.0,6257.0,291.0,1379.0,2038.0,9975.0,478.0,1455.0,1103.0,5725.0,0.0,0.0,0.0,8473.0,6023.0,848.0,218.0,226.0,880.0,13619.1271,100.28,2800
2009-12-31,IVZ,INVESCO LTD,3121.0,10909.6,39.5,6912.9,972.4,2072.1,419.3,0.0,,0.0,409.2,745.7,57.6,518.4,168.9,4.89,0.76,322.5,6606.7,0.0,0.0,2298.4,3288.8,322.5,362.7,497.6,220.7,0.0,0.0,0.0,2627.3,6912.9,0.0,64.5,,,,23.49,6282
2010-12-31,IVZ,INVESCO LTD,4274.5,20444.1,89.6,8264.6,1686.0,2650.7,447.7,0.0,0.0,570.0,207.3,7181.1,76.7,563.0,197.9,5.617,1.01,465.7,8317.4,0.0,0.0,3264.5,11083.2,465.7,379.2,760.3,272.4,0.0,0.0,0.0,3487.7,8264.6,229.0,177.2,,,,24.06,6282
2011-12-31,IVZ,INVESCO LTD,3834.1,19347.0,107.0,8119.1,1393.4,3066.9,446.0,215.1,,,544.3,6582.5,102.5,524.9,220.9,6.162,1.57,729.7,8230.7,0.0,0.0,2974.4,10209.4,729.7,964.8,922.8,312.8,0.0,0.0,0.0,4092.2,8119.1,274.0,248.8,,,,20.09,6282
2012-12-31,IVZ,INVESCO LTD,3907.6,17492.4,99.3,8316.8,1487.2,3169.0,441.4,0.0,,875.1,745.7,5085.4,95.0,523.5,289.0,6.128,1.49,677.1,8335.9,0.0,0.0,2713.0,8443.4,677.1,819.3,913.0,349.6,0.0,0.0,0.0,4177.0,8316.8,311.4,220.6,,,,26.09,6282
2013-12-31,IVZ,INVESCO LTD,,19270.5,88.2,8392.6,1914.8,3407.1,433.1,0.0,,2346.9,1461.3,5770.3,88.4,549.4,379.7,5.932,1.95,875.8,8131.0,0.0,0.0,,10293.2,940.3,780.2,1149.1,350.8,0.0,0.0,0.0,4644.6,8392.6,323.6,167.9,,,,36.4,6282
2014-12-31,IVZ,INVESCO LTD,,20462.5,133.2,8326.0,1918.2,3682.5,429.9,0.0,,1996.3,721.8,6738.9,89.4,577.0,424.0,6.264,2.28,991.5,7826.1,0.0,0.0,,11177.2,988.1,1200.4,1375.2,402.6,0.0,0.0,0.0,5147.1,8326.0,304.8,207.0,,,16989.648,39.52,6282
2015-12-31,IVZ,INVESCO LTD,,25073.2,124.5,7885.3,2214.7,3643.3,417.5,0.0,,2587.3,1573.1,7509.8,93.6,603.1,454.5,6.49,2.26,968.1,7529.7,0.0,0.0,,16210.2,968.1,1053.5,1386.0,426.9,0.0,0.0,0.0,5122.9,7885.3,288.9,270.6,,,,33.48,6282
2016-12-31,IVZ,INVESCO LTD,,25734.3,147.7,7503.8,2083.4,3409.3,403.8,0.0,,1356.6,171.5,6505.5,101.2,641.1,460.4,6.79,2.06,854.2,7528.6,0.0,0.0,,17838.8,854.2,129.3,1223.9,464.7,0.0,0.0,0.0,4734.4,7503.8,309.7,216.9,,,,30.34,6282
2017-12-31,IVZ,INVESCO LTD,,31668.8,111.7,8696.1,2527.6,3660.8,407.1,0.0,,2812.4,2438.8,6875.6,116.8,728.9,471.6,7.03,2.75,1127.3,8149.4,0.0,0.0,,22470.0,1127.3,1370.7,1382.7,490.7,0.0,0.0,0.0,5160.3,8696.1,275.5,250.1,,,14875.434,36.54,6282
2018-12-31,IVZ,INVESCO LTD,,30978.4,102.5,8578.8,1805.4,3905.8,397.1,0.0,,2794.6,1045.4,7634.8,142.1,804.8,490.6,7.459,2.14,882.8,9333.2,0.0,0.0,,21646.0,882.8,691.2,1266.2,468.7,0.0,0.0,0.0,5314.1,8578.8,326.4,302.2,,,6647.454,16.74,6282
2019-12-31,IVZ,INVESCO LTD,,39420.3,124.3,9852.0,1701.2,4506.2,453.3,0.0,,3348.8,2150.4,8679.7,177.6,919.2,652.7,8.821,1.28,688.3,15867.7,0.0,0.0,,24718.5,564.7,1109.2,1433.6,908.5,4010.5,4000.0,0.0,6117.4,13862.5,1529.5,364.2,,,,17.98,6282
2020-12-31,IVZ,INVESCO LTD,,36504.1,115.0,10351.3,1710.1,4585.6,459.1,0.0,,1268.0,791.1,9115.9,203.5,1001.7,594.2,8.512,1.13,761.6,16221.9,0.0,0.0,,21483.4,524.8,1235.8,1356.5,839.5,4010.5,4000.0,0.0,6145.6,14361.8,1523.5,323.8,,,,17.43,6282
2009-12-31,DVA,DAVITA INC,2302.521,7558.236,274.605,2135.066,565.934,4263.139,103.063,100.007,,18767.592,18828.824,3532.217,214.515,970.393,0.0,34.0,4.06,422.684,3951.196,15.115,70.041,1046.941,5032.352,422.684,666.71,937.829,1104.925,0.0,0.0,0.0,6108.8,2135.066,334.855,189.382,0.0,693.317,6053.9206,58.74,8090
2010-12-31,DVA,DAVITA INC,2622.854,8114.424,273.602,1978.422,883.12,4489.799,96.002,74.892,,24809.258,24134.502,4233.85,219.314,1139.745,0.0,36.5,3.94,405.683,4091.307,-3.892,76.008,924.345,5694.238,405.615,839.683,988.028,1170.808,0.0,0.0,0.0,6447.391,1978.422,421.436,184.228,0.0,750.25,6671.179,69.49,8090
2011-12-31,DVA,DAVITA INC,2281.608,8892.172,400.156,2141.075,411.151,4698.34,93.641,87.345,,36395.105,36249.584,4417.624,249.06,1304.492,0.0,41.0,4.99,481.755,4946.976,10.27,75.731,1153.116,6145.831,478.336,1180.046,1167.706,1432.651,0.0,0.0,0.0,6982.214,2141.075,423.098,245.977,0.0,867.108,7098.9242,75.81,8090
2012-12-31,DVA,DAVITA INC,2878.794,16018.596,550.146,3763.137,540.886,5621.012,105.499,227.791,,43248.175,39286.027,8326.534,299.81,1522.306,0.0,53.4,5.47,536.236,8964.969,4.052,78.126,2018.174,11509.856,536.017,1100.848,1397.297,1872.37,0.0,0.0,0.0,8186.28,3763.137,706.748,296.68,0.0,868.161,11660.8045,110.53,8090
